,dataset,rewiring,num_iterations,borf_batch_add,borf_batch_remove,avg_accuracy,ci,run_duration,rewiring_duration
0,cornell,goku,50,4,2,0.3513513513513513,0.07371990106478842,62.10698437690735,1.5457446575164795
0,cornell,goku,50,4,2,0.41891891891891897,0.0680523152000766,63.70474696159363,1.6161231994628906
0,cornell,goku,50,20,10,0.34054054054054056,0.055230442267869405,65.32495212554932,1.5552263259887695
0,cornell,goku,50,20,10,0.34054054054054056,0.055230442267869405,65.32495212554932,1.5552263259887695
1,wisconsin,goku,50,20,10,0.41568627450980394,0.05342552585388674,68.73817896842957,2.0438506603240967
0,cornell,goku,50,20,10,0.38378378378378375,0.07482143339674929,56.39718270301819,1.468409538269043
0,cornell,goku,50,20,10,0.4,0.06294454758058221,56.55145454406738,1.3930835723876953
0,cornell,goku,50,20,10,0.4243243243243243,0.06306048900795626,67.09793472290039,3.4707515239715576
0,cornell,goku,50,20,10,0.3486486486486487,0.0831976006846267,76.41663646697998,4.952951192855835
0,cornell,goku,50,20,10,0.36486486486486486,0.07302300587084483,78.626140832901,3.2824933528900146
0,cornell,goku,50,20,10,0.35945945945945945,0.036701070695714495,93.16002464294434,2.7398970127105713
0,cornell,goku,50,20,10,0.36756756756756753,0.07379912720378816,65.93843626976013,2.7761306762695312
0,cornell,goku,50,20,10,0.35945945945945945,0.0374887370473507,76.44215512275696,2.5538763999938965
0,cornell,goku,50,20,10,0.36756756756756753,0.06629063661299844,74.56767082214355,3.28776216506958
0,cornell,goku,50,20,10,0.3702702702702704,0.03507270961623424,80.84644842147827,4.792565584182739
0,cornell,goku,50,20,10,0.4243243243243244,0.07173117577311841,70.91673469543457,2.5594992637634277
0,cornell,goku,50,20,10,0.39729729729729735,0.039758217402017924,76.73191356658936,3.856151819229126
0,cornell,goku,50,20,10,0.35945945945945945,0.039016394448905055,94.27372694015503,2.942761182785034
0,cornell,goku,50,20,10,0.39459459459459467,0.03760546406686721,80.67946076393127,7.081354379653931
0,cornell,goku,50,20,10,0.32972972972972975,0.07750680358458345,60.103673458099365,3.350292921066284
0,cornell,goku,50,20,10,0.38648648648648654,0.03336497159353722,85.45722603797913,2.250781774520874
0,cornell,goku,50,20,10,0.37027027027027026,0.07173117577311842,73.60626244544983,3.5947697162628174
0,cornell,goku,50,20,10,0.3486486486486487,0.052657638391167806,91.65382361412048,4.021095037460327
0,cornell,goku,50,20,10,0.3297297297297298,0.04378044698663046,83.25375628471375,2.9900028705596924
0,cornell,goku,50,20,10,0.3702702702702703,0.039016394448905055,102.23890709877014,3.303870439529419
0,cornell,goku,50,20,10,0.3756756756756757,0.03193309294646903,81.1369240283966,3.3721001148223877
0,cornell,goku,50,20,10,0.4297297297297297,0.04354623580783314,70.25239706039429,5.045168876647949
0,cornell,goku,50,20,10,0.33783783783783783,0.07140456656012381,58.44051194190979,2.528916835784912
0,cornell,goku,50,20,10,0.37567567567567567,0.06089183790979002,69.0604567527771,5.328436374664307
0,cornell,goku,50,20,10,0.3783783783783784,0.061631104059412856,88.65978121757507,2.0362648963928223
0,cornell,goku,50,20,10,0.4027027027027027,0.05375593466141327,74.56369066238403,3.886395215988159
0,cornell,goku,50,20,10,0.4351351351351351,0.05375593466141327,68.08200335502625,4.016374826431274
0,cornell,goku,50,20,10,0.3702702702702703,0.06924406607524271,71.56734585762024,3.650089740753174
0,cornell,goku,50,20,10,0.3891891891891892,0.05307216306436141,80.72584295272827,4.065308094024658
0,cornell,goku,50,20,10,0.4135135135135135,0.039758217402017924,72.60338044166565,1.824122428894043
0,cornell,goku,50,20,10,0.38378378378378375,0.04882849639194038,71.32587051391602,4.805872201919556
0,cornell,goku,50,20,10,0.4,0.07080874764892028,78.03425669670105,2.2799935340881348
0,cornell,goku,50,20,10,0.3864864864864865,0.08127903762738156,67.43722081184387,2.2637269496917725
0,cornell,goku,50,20,10,0.32432432432432434,0.047739247926096476,88.01674675941467,2.8214216232299805
0,cornell,goku,50,20,10,0.33513513513513515,0.05881716976750462,91.11040687561035,1.8732588291168213
0,cornell,goku,50,20,10,0.3918918918918919,0.051987524491003634,98.99765372276306,4.814917325973511
0,cornell,goku,50,20,10,0.3567567567567568,0.03314531830649922,85.52254939079285,3.572650909423828
0,cornell,goku,50,20,10,0.3540540540540541,0.03193309294646904,82.93677520751953,2.35489559173584
0,cornell,goku,50,20,10,0.3918918918918919,0.04341183352488921,98.1744270324707,1.8567132949829102
0,cornell,goku,50,20,10,0.3864864864864865,0.06533612591737002,72.10146951675415,2.0266976356506348
0,cornell,goku,50,20,10,0.35945945945945945,0.03589612479110052,73.50142335891724,3.570976495742798
0,cornell,goku,50,20,10,0.38108108108108113,0.0486186093443651,89.46528196334839,2.751349925994873
0,cornell,goku,50,20,10,0.3621621621621622,0.039868300355861135,76.91233158111572,4.8511223793029785
0,cornell,goku,50,20,10,0.4027027027027027,0.0455146690486938,89.67267441749573,4.931330919265747
0,cornell,goku,50,20,10,0.32972972972972975,0.08776088104909147,74.34758114814758,2.3627467155456543
0,cornell,goku,50,20,10,0.38918918918918927,0.06404892213448053,76.56701850891113,4.914515972137451
0,cornell,goku,50,20,10,0.3621621621621622,0.04337816788700298,98.80520534515381,2.935211181640625
0,cornell,goku,50,20,10,0.33513513513513515,0.06312995165689268,89.58431339263916,5.26076078414917
0,cornell,goku,50,20,10,0.3783783783783784,0.04187009022926938,104.61990976333618,3.691650390625
0,cornell,goku,50,20,10,0.40540540540540543,0.03243243243243243,103.8529703617096,6.669787645339966
0,cornell,goku,50,20,10,0.41621621621621624,0.05195941552734234,117.21830129623413,3.3293633460998535
0,cornell,goku,50,20,10,0.38378378378378386,0.0771289037048085,88.33790326118469,10.40755319595337
0,cornell,goku,50,20,10,0.38648648648648654,0.07373971557961062,74.8552668094635,7.479310989379883
0,cornell,goku,50,20,10,0.4135135135135135,0.04957083899723405,72.29863286018372,2.025134801864624
0,cornell,goku,50,20,10,0.3837837837837838,0.04822639572582802,91.51894545555115,1.5698339939117432
0,cornell,goku,50,20,10,0.4027027027027028,0.07468463034806051,77.40692114830017,3.50132417678833
0,cornell,goku,50,20,10,0.4243243243243244,0.05073600013084244,84.89156556129456,3.6434099674224854
0,cornell,goku,50,20,10,0.3864864864864865,0.040486450402322176,98.68842077255249,8.649561405181885
0,cornell,goku,50,20,10,0.372972972972973,0.052851487833860816,105.60634779930115,3.0889174938201904
0,cornell,goku,50,20,10,0.39189189189189194,0.04538609628039639,89.36072444915771,3.3205533027648926
0,cornell,goku,50,20,10,0.3972972972972973,0.046530463171151,98.75800323486328,2.5851869583129883
0,cornell,goku,50,20,10,0.372972972972973,0.0674268805600548,87.11683559417725,6.180704116821289
0,cornell,goku,50,20,10,0.43243243243243246,0.05459191858574095,109.15129256248474,4.88029932975769
0,cornell,goku,50,20,10,0.38378378378378375,0.04942326248935118,106.84756064414978,4.52677845954895
0,cornell,goku,50,20,10,0.3972972972972973,0.052989517548767434,90.20305633544922,3.945844888687134
0,cornell,goku,50,20,10,0.44324324324324327,0.04337816788700298,112.30612993240356,2.391376256942749
0,cornell,goku,50,20,10,0.3945945945945946,0.05831828739139968,98.3631238937378,3.6230428218841553
0,cornell,goku,50,20,10,0.41621621621621624,0.03986830035586112,98.10373425483704,2.515188217163086
0,cornell,goku,50,20,10,0.3378378378378379,0.03764429264103816,97.57062673568726,4.4698567390441895
0,cornell,goku,50,20,10,0.38108108108108113,0.032835335239972833,97.89484858512878,3.2792468070983887
0,cornell,goku,50,20,10,0.4891891891891892,0.03193309294646903,99.61562013626099,3.4343788623809814
0,cornell,goku,50,20,10,0.4351351351351352,0.06278186987344696,75.42163443565369,1.6785099506378174
0,cornell,goku,50,20,10,0.3540540540540541,0.09622532601878507,85.33561730384827,2.5370399951934814
0,cornell,goku,50,20,10,0.32972972972972975,0.03569205193344687,88.73972129821777,4.853010416030884
0,cornell,goku,50,20,10,0.4864864864864865,0.050127667543220004,82.53193688392639,6.417091131210327
0,cornell,goku,50,20,10,0.3432432432432433,0.04653046317115101,78.38184595108032,2.1474180221557617
0,cornell,goku,50,20,10,0.40810810810810816,0.040774101979775365,95.07564854621887,4.280261039733887
0,cornell,goku,50,20,10,0.372972972972973,0.05501842443243015,85.01536130905151,2.7945635318756104
0,cornell,goku,50,20,10,0.3783783783783784,0.04834741572972518,97.04663681983948,2.7485084533691406
0,cornell,goku,50,20,10,0.3540540540540541,0.06983231506905366,88.08123302459717,3.668349504470825
0,cornell,goku,50,20,10,0.3378378378378379,0.059336482162432834,79.32934522628784,6.789424180984497
0,cornell,goku,50,20,10,0.3567567567567568,0.058618126320977126,99.65646171569824,2.0909528732299805
0,cornell,goku,50,20,10,0.372972972972973,0.07598392817645655,64.27460885047913,5.584475517272949
0,cornell,goku,50,20,10,0.34054054054054056,0.05307216306436142,84.42250943183899,2.880465269088745
0,cornell,goku,50,20,10,0.34054054054054056,0.05195941552734234,89.26378035545349,3.6960413455963135
0,cornell,goku,50,20,10,0.41891891891891897,0.06222088882822344,103.06608867645264,4.949887037277222
0,cornell,goku,50,20,10,0.31891891891891894,0.06105955133596947,87.7273862361908,7.845780849456787
0,cornell,goku,50,20,10,0.3810810810810811,0.09652849414869707,71.95796298980713,5.191833734512329
0,cornell,goku,50,20,10,0.4243243243243244,0.04327701384053642,97.16566777229309,4.446642875671387
0,cornell,goku,50,20,10,0.3891891891891892,0.053619877914107,92.46552968025208,4.856649398803711
0,cornell,goku,50,20,10,0.3324324324324325,0.04957083899723405,95.8589985370636,4.815134286880493
0,cornell,goku,50,20,10,0.3783783783783784,0.03972145528837587,93.67338180541992,3.4935107231140137
0,cornell,goku,50,20,10,0.4351351351351352,0.049215911957146107,92.15469551086426,5.129907846450806
0,cornell,goku,50,20,10,0.38918918918918916,0.04535389613708763,90.85173535346985,5.1552574634552
0,cornell,goku,50,20,10,0.3567567567567568,0.03133270647824744,98.32787084579468,7.421901226043701
0,cornell,goku,50,20,10,0.4621621621621622,0.030047442399323877,109.47819471359253,4.864560127258301
0,cornell,goku,50,20,10,0.39189189189189194,0.028856968248733274,115.26007437705994,2.513638973236084
0,cornell,goku,50,20,10,0.3675675675675676,0.03601801351125985,116.9266459941864,4.358911991119385
0,cornell,goku,50,20,10,0.4135135135135135,0.06488738347858432,120.49188613891602,4.4561450481414795
0,cornell,goku,50,20,10,0.41621621621621624,0.05781510035511756,94.63371109962463,3.1525092124938965
0,cornell,goku,50,20,10,0.48108108108108105,0.033145318306499215,106.20814251899719,2.9123334884643555
0,cornell,goku,50,20,10,0.38918918918918927,0.04337816788700298,116.83175373077393,1.8089721202850342
0,cornell,goku,50,20,10,0.40540540540540543,0.029606624730008968,107.5312569141388,6.7698822021484375
0,cornell,goku,50,20,10,0.38648648648648654,0.05874260751090663,108.18509221076965,3.2744643688201904
0,cornell,goku,50,20,10,0.4378378378378379,0.07364058969049253,108.14856195449829,2.4933652877807617
0,cornell,goku,50,20,10,0.41891891891891897,0.038412622712302405,110.85930037498474,3.271193027496338
0,cornell,goku,50,20,10,0.3864864864864865,0.04120181405439893,120.89508247375488,3.0512044429779053
0,cornell,goku,50,20,10,0.4108108108108108,0.03038587961633556,100.32564520835876,3.6999025344848633
0,cornell,goku,50,20,10,0.39729729729729735,0.056718133576539126,97.71266412734985,2.0701828002929688
0,cornell,goku,50,20,10,0.43243243243243246,0.05128017827300074,101.36837649345398,2.681694746017456
0,cornell,goku,50,20,10,0.4405405405405406,0.05972911825540009,106.94069027900696,3.0423190593719482
0,cornell,goku,50,20,10,0.4405405405405406,0.037488737047350694,90.17047691345215,2.11917781829834
0,cornell,goku,50,20,10,0.4,0.021349640711493513,90.08052921295166,5.837934494018555
0,cornell,goku,50,20,10,0.39729729729729735,0.03247744623956714,100.82461905479431,2.082576274871826
0,cornell,goku,50,20,10,0.44324324324324327,0.05024410827512323,100.4516019821167,6.070645093917847
0,cornell,goku,50,20,10,0.4135135135135135,0.04715422375689598,106.51672291755676,4.416887283325195
0,cornell,goku,50,20,10,0.3810810810810811,0.02471163124467559,97.82916450500488,6.410138368606567
0,cornell,goku,50,20,10,0.4351351351351352,0.0393148033426339,99.98589897155762,4.691988706588745
0,cornell,goku,50,20,10,0.3621621621621621,0.048468133559913286,85.64735007286072,7.501149654388428
0,cornell,goku,50,20,10,0.3243243243243243,0.04391372110614032,71.31541562080383,4.830656290054321
0,cornell,goku,50,20,10,0.4027027027027027,0.049215911957146107,77.09922099113464,1.5069565773010254
0,cornell,goku,50,20,10,0.3864864864864865,0.040486450402322176,70.62196373939514,1.5947632789611816
0,cornell,goku,50,20,10,0.3891891891891892,0.05251873643888052,72.97022747993469,1.5998075008392334
0,cornell,goku,50,20,10,0.41621621621621624,0.049659174390728,71.4779224395752,1.5507056713104248
0,cornell,goku,50,20,10,0.39729729729729724,0.0535380779001703,80.6340000629425,1.5737793445587158
0,cornell,goku,50,20,10,0.4027027027027027,0.0931393859518397,61.41443920135498,1.5011208057403564
0,cornell,goku,50,20,10,0.4135135135135135,0.03507270961623424,70.46967649459839,2.2205398082733154
0,cornell,goku,50,20,10,0.4486486486486487,0.05831828739139968,77.5292444229126,2.271303415298462
0,cornell,goku,50,20,10,0.3540540540540541,0.05692382104605738,101.85859489440918,11.574922323226929
0,cornell,goku,50,20,10,0.4,0.04882849639194039,103.21401524543762,10.66335916519165
0,cornell,goku,50,20,10,0.4135135135135135,0.038260191068511105,111.27068734169006,7.08096718788147
0,cornell,goku,50,20,10,0.3864864864864865,0.05353807790017031,116.21840453147888,4.843838453292847
0,cornell,goku,50,20,10,0.4513513513513514,0.026536081532180705,113.76546287536621,3.061767339706421
0,cornell,goku,50,20,10,0.4378378378378378,0.034863817289939675,114.90840601921082,3.0468080043792725
0,cornell,goku,50,20,10,0.4432432432432433,0.038374571566051556,105.23120880126953,10.075350284576416
0,cornell,goku,50,20,10,0.4621621621621622,0.03540437382446013,119.44052529335022,5.410133361816406
0,cornell,goku,50,20,10,0.4594594594594595,0.02417370786486259,97.43980073928833,3.2613754272460938
0,cornell,goku,50,20,10,0.4486486486486487,0.03682029484524626,101.39881658554077,3.7210636138916016
0,cornell,goku,50,20,10,0.4135135135135135,0.04048645040232216,90.66137647628784,5.851712226867676
0,cornell,goku,50,20,10,0.4270270270270271,0.042424685125078014,106.21766424179077,5.745645761489868
0,cornell,goku,50,20,10,0.4243243243243244,0.04327701384053642,107.81869077682495,3.2695329189300537
0,cornell,goku,50,20,10,0.4378378378378379,0.03650149841326299,110.3421425819397,2.612769842147827
0,cornell,goku,50,20,10,0.39459459459459467,0.0288062975015659,110.38725209236145,3.755735397338867
0,cornell,goku,50,20,10,0.49459459459459465,0.04525715824634482,115.21779417991638,4.77170467376709
0,cornell,goku,50,20,10,0.41621621621621624,0.03349607218341549,107.60054111480713,2.4993247985839844
0,cornell,goku,50,20,10,0.43243243243243246,0.038221988172245806,107.71624112129211,5.112604141235352
0,cornell,goku,50,20,10,0.454054054054054,0.03650149841326299,108.54133105278015,3.5645558834075928
0,cornell,goku,50,20,10,0.4621621621621622,0.04740142976949999,104.2493064403534,5.159535646438599
0,cornell,goku,50,20,10,0.4513513513513514,0.04327701384053642,100.00005722045898,4.993774652481079
0,cornell,goku,50,20,10,0.41891891891891897,0.04473769015472122,108.73256182670593,4.175895690917969
0,cornell,goku,50,20,10,0.47297297297297297,0.03990492718981999,121.16092562675476,6.176051139831543
0,cornell,goku,50,20,10,0.48108108108108116,0.058618126320977106,120.57620120048523,11.602880239486694
0,cornell,goku,50,20,10,0.4378378378378378,0.04242468512507802,114.33245396614075,10.224102258682251
0,cornell,goku,50,20,10,0.3837837837837838,0.04882849639194039,125.809410572052,7.270843505859375
0,cornell,goku,50,20,10,0.4027027027027027,0.03193309294646903,131.73046588897705,7.085208177566528
0,cornell,goku,50,20,10,0.47837837837837843,0.061654803773443755,127.66574549674988,8.818275451660156
0,cornell,goku,50,20,10,0.427027027027027,0.06828805058315136,99.22405219078064,8.064148187637329
0,cornell,goku,50,20,10,0.4378378378378378,0.053401466098285263,97.71918869018555,9.698401689529419
0,texas,goku,50,20,10,0.5864864864864866,0.02865374763394286,119.19489431381226,8.349237442016602
0,texas,goku,50,20,10,0.5540540540540542,0.04849826606736853,123.80661749839783,7.726885080337524
0,texas,goku,50,20,10,0.5621621621621622,0.03806879321439785,127.93020176887512,5.654712915420532
0,texas,goku,50,20,10,0.6216216216216216,0.05184682727905643,126.87730526924133,7.729876518249512
0,texas,goku,50,20,10,0.527027027027027,0.09886130355768584,99.1215832233429,2.7684597969055176
0,texas,goku,50,20,10,0.5243243243243244,0.03519744993751288,107.65701913833618,3.0045132637023926
0,texas,goku,50,20,10,0.5702702702702702,0.04354623580783316,115.37530469894409,1.5025079250335693
0,texas,goku,50,20,10,0.6,0.029408584883752316,122.6621527671814,5.458648920059204
0,texas,goku,50,20,10,0.6216216216216217,0.0358554031389773,110.24004888534546,2.615042209625244
0,texas,goku,50,20,10,0.5702702702702702,0.04354623580783314,115.45094156265259,3.594572067260742
0,texas,goku,50,20,10,0.5189189189189188,0.042424685125078014,116.56447982788086,6.755028247833252
0,texas,goku,50,20,10,0.5324324324324325,0.05874260751090662,99.8827874660492,6.349384069442749
0,texas,goku,50,20,10,0.5216216216216216,0.041904967445003896,95.59248352050781,2.753608465194702
0,texas,goku,50,20,10,0.572972972972973,0.045095467274841525,116.58372139930725,7.101816892623901
0,texas,goku,50,20,10,0.5621621621621622,0.052295725934909505,109.81936073303223,5.099160432815552
0,texas,goku,50,20,10,0.5378378378378379,0.040051099573713944,120.1018614768982,11.508593559265137
0,texas,goku,50,20,10,0.6081081081081081,0.07140456656012381,118.86468648910522,2.920029401779175
0,texas,goku,50,20,10,0.5891891891891892,0.043107896297031115,119.92809844017029,2.8921406269073486
0,texas,goku,50,20,10,0.5864864864864866,0.033364971593537227,115.11488628387451,10.173459768295288
0,texas,goku,50,20,10,0.5513513513513513,0.06077175923267111,108.03136658668518,4.740524530410767
0,texas,goku,50,20,10,0.5864864864864866,0.06117906515425259,113.41328763961792,6.243204593658447
0,texas,goku,50,20,10,0.6135135135135135,0.02653608153218071,118.3432822227478,7.861047744750977
0,texas,goku,50,20,10,0.572972972972973,0.04699905971737115,93.20411944389343,10.097189664840698
0,texas,goku,50,20,10,0.6027027027027028,0.02965592805263827,106.84980154037476,6.594850301742554
0,texas,goku,50,20,10,0.48108108108108116,0.014901674326584013,111.30600905418396,3.9622459411621094
0,texas,goku,50,20,10,0.5972972972972972,0.054832236336933,109.29531931877136,6.824179649353027
0,texas,goku,50,20,10,0.6135135135135135,0.03507270961623424,113.37208938598633,6.916930913925171
0,texas,goku,50,20,10,0.5594594594594595,0.04327701384053642,114.0901210308075,6.644675970077515
0,texas,goku,50,20,10,0.6027027027027027,0.05567829959705121,87.48696804046631,7.154525995254517
0,texas,goku,50,20,10,0.5162162162162163,0.03540437382446013,84.41410779953003,4.9249420166015625
0,wisconsin,goku,50,20,10,0.531372549019608,0.042400118967138856,111.90663886070251,11.602366209030151
0,wisconsin,goku,50,20,10,0.5450980392156862,0.04600118681918487,124.54979491233826,5.655630826950073
0,wisconsin,goku,50,20,10,0.5627450980392157,0.022218377214455357,115.06225490570068,15.631376504898071
0,wisconsin,goku,50,20,10,0.5333333333333334,0.03753250545570322,128.89451599121094,7.947329998016357
0,wisconsin,goku,50,20,10,0.5333333333333333,0.042886974476838625,99.75902938842773,6.362582683563232
0,wisconsin,goku,50,20,10,0.48431372549019613,0.03804123705969499,127.0818784236908,4.57965874671936
0,wisconsin,goku,50,20,10,0.527450980392157,0.05156527238769095,127.58660292625427,6.432143926620483
0,wisconsin,goku,50,20,10,0.49607843137254903,0.029891512157112946,128.91748142242432,9.451251029968262
0,wisconsin,goku,50,20,10,0.5117647058823529,0.0334829399311946,140.01650094985962,9.184049844741821
0,wisconsin,goku,50,20,10,0.5764705882352941,0.0451236074153491,125.21165370941162,7.83324933052063
0,wisconsin,goku,50,20,10,0.4725490196078431,0.024458770399235566,137.9770348072052,10.246119260787964
0,wisconsin,goku,50,20,10,0.4450980392156863,0.029372522840900396,127.82407259941101,6.556301593780518
0,wisconsin,goku,50,20,10,0.4901960784313725,0.040375020160733334,109.67267560958862,4.273121356964111
0,wisconsin,goku,50,20,10,0.5549019607843138,0.038841350633456895,102.86812949180603,6.458969593048096
0,wisconsin,goku,50,20,10,0.49215686274509796,0.02507965012599135,129.05865454673767,3.875359058380127
0,wisconsin,goku,50,20,10,0.4725490196078431,0.043826928850034544,126.22011828422546,4.239406585693359
0,wisconsin,goku,50,20,10,0.4960784313725489,0.0328336246100933,119.58227896690369,3.001009225845337
0,wisconsin,goku,50,20,10,0.5117647058823529,0.02958121124022919,116.7003378868103,3.5321691036224365
0,wisconsin,goku,50,20,10,0.45098039215686275,0.028817526385684446,122.099360704422,10.784415245056152
0,wisconsin,goku,50,20,10,0.5196078431372549,0.0441067524674588,111.38867378234863,17.354904651641846
0,wisconsin,goku,50,20,10,0.4999999999999999,0.03647269654458485,117.45859742164612,11.656616449356079
0,wisconsin,goku,50,20,10,0.5058823529411764,0.02529335764172094,125.63515019416809,10.83947467803955
0,wisconsin,goku,50,20,10,0.5098039215686275,0.039215686274509796,114.76997232437134,11.48908519744873
0,wisconsin,goku,50,20,10,0.49411764705882344,0.027618536253582758,130.89825868606567,12.350417613983154
0,wisconsin,goku,50,20,10,0.48039215686274506,0.038920457335841575,109.04721283912659,10.260451078414917
0,wisconsin,goku,50,20,10,0.45294117647058824,0.03110177264140917,127.52536582946777,7.033994197845459
0,wisconsin,goku,50,20,10,0.5509803921568627,0.03655692921230249,104.47427463531494,15.541560649871826
0,wisconsin,goku,50,20,10,0.5078431372549019,0.05274473357990564,115.42443799972534,21.439741373062134
0,wisconsin,goku,50,20,10,0.4411764705882352,0.03771643933661048,86.51879692077637,13.762879371643066
0,wisconsin,goku,50,20,10,0.46862745098039216,0.017048678524928737,94.31620073318481,13.81075119972229
0,cora,goku,50,20,10,0.6811808118081181,0.018843049773722653,276.50670886039734,12.242223024368286
0,cora,goku,50,20,10,0.7149446494464945,0.014586151569042347,316.8837254047394,16.262909650802612
0,cora,goku,50,20,10,0.7154981549815498,0.020610103131341775,338.1094591617584,40.79157590866089
0,cora,goku,50,20,10,0.5695571955719558,0.025576241766871146,297.9422221183777,128.60568237304688
0,cora,goku,50,20,10,0.7105166051660518,0.019120302837116694,350.8622031211853,23.07210874557495
0,cora,goku,50,20,10,0.7173431734317343,0.021879149560616828,363.6778266429901,11.717898607254028
0,cora,goku,50,20,10,0.7143911439114391,0.019008525877747293,374.36046171188354,23.336498975753784
0,cora,goku,50,20,10,0.7136531365313653,0.013804881277138316,378.6615664958954,13.181654214859009
0,cora,goku,50,20,10,0.716789667896679,0.018176943485978314,314.57789850234985,20.651087284088135
0,cora,goku,50,20,10,0.7051660516605166,0.016384761114556712,295.81791281700134,11.806037187576294
0,cora,goku,50,20,10,0.7142066420664206,0.026447295325205823,244.92202067375183,14.006357908248901
0,cora,goku,50,20,10,0.5464944649446495,0.036176667100411196,268.58218121528625,221.59655857086182
0,cora,goku,50,20,10,0.7188191881918818,0.028967142217047492,347.68887162208557,15.265359878540039
0,cora,goku,50,20,10,0.6929889298892988,0.02370945623817822,311.23011541366577,18.45858883857727
0,cora,goku,50,20,10,0.7254612546125461,0.015077763506445952,349.77477741241455,11.980652093887329
0,cora,goku,50,20,10,0.6891143911439115,0.01781374629490967,256.11289405822754,11.80245304107666
0,cora,goku,50,20,10,0.7081180811808119,0.0166567464565054,262.4637567996979,11.046119689941406
0,cora,goku,50,20,10,0.6998154981549816,0.011168687786811106,280.03548979759216,11.153417348861694
0,cora,goku,50,20,10,0.7119926199261993,0.018883833690430483,195.6888415813446,34.786924600601196
0,cora,goku,50,20,10,0.4988929889298893,0.02295665643138802,207.44861388206482,225.5702362060547
0,citeseer,goku,50,20,10,0.531981981981982,0.0161719449069165,385.43071269989014,23.00334405899048
0,citeseer,goku,50,20,10,0.5385885885885886,0.029282128143531504,392.5763432979584,23.20230507850647
0,citeseer,goku,50,20,10,0.37417417417417415,0.013661518493124705,361.95596289634705,318.9022386074066
0,citeseer,goku,50,20,10,0.4061561561561561,0.013815445784262397,380.0943515300751,320.3678398132324
0,citeseer,goku,50,20,10,0.5427927927927929,0.024999887274407905,411.6607835292816,23.260793685913086
0,citeseer,goku,50,20,10,0.5524024024024025,0.011070048301286512,391.38590383529663,20.985058307647705
0,citeseer,goku,50,20,10,0.549099099099099,0.015182548833063159,415.046754360199,20.969098806381226
0,citeseer,goku,50,20,10,0.3581081081081081,0.01725224571830192,270.536395072937,305.71774649620056
0,citeseer,goku,50,20,10,0.40645645645645645,0.02026548714560121,288.58662152290344,302.0531003475189
0,citeseer,goku,50,20,10,0.5651651651651652,0.018024023023356553,273.4271352291107,22.848108053207397
0,citeseer,goku,50,20,10,0.37657657657657656,0.014381845086731022,300.60964584350586,308.68935680389404
0,citeseer,goku,50,20,10,0.3933933933933934,0.019059017000147064,330.7983660697937,310.9078028202057
0,citeseer,goku,50,20,10,0.3403903903903903,0.010626133658030095,195.85569262504578,317.3801836967468
0,citeseer,goku,50,20,10,0.3773273273273273,0.009786749468022288,138.1233150959015,295.75166606903076
0,citeseer,goku,50,20,10,0.3394894894894895,0.008551443225285971,247.7196979522705,299.4452121257782
0,citeseer,goku,50,20,10,0.37642642642642643,0.01820250892957703,273.2859950065613,300.71792912483215
0,citeseer,goku,50,20,10,0.42477477477477477,0.015583531373012258,292.7110426425934,299.8762605190277
0,citeseer,goku,50,20,10,0.3235735735735736,0.016049920320195577,156.16795587539673,294.0625674724579
0,citeseer,goku,50,20,10,0.34564564564564565,0.011660007529818113,188.04365968704224,299.0478684902191
0,citeseer,goku,50,20,10,0.354954954954955,0.01515966361719718,199.1712954044342,298.07262206077576
